,tweet_id,q1_label,q2_label,q3_label,q4_label,q5_label,q6_label,q7_label,tweet_content
2622,1370021633994289152,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,RT @kituneponyo: なぜ女は女を殴る男が好きなのか　女おしえてくれ
2623,1370019277173063680,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2624,1370012890753871872,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2625,1370002567841857536,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2626,1369995783781576704,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,IOC and China partner to offer COVID-19 vaccines for Tokyo and Beijing Olympians https://t.co/RpRJB5DZjy
2627,1369992428720168704,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2628,1369956030633902080,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2629,1369938573798088704,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,yes_panic,yes_blame_authorities,unusable tweet found
2630,1369913493583958016,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"US, Japan &amp; others are planning announce financing agreements to increase manufacturing capacity of COVID-19 vaccines in India. The focus is on getting Indian companies &amp; institutions to manufacture vaccines for US companies Novavax and Johnson &amp; Johnson.

https://t.co/tN28J1ytmB"
2631,1369813958618734336,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2632,1369776341193744384,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_panic,yes_classified_as_in_question_6,unusable tweet found
2633,1369769974022107136,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2634,1369754629765033984,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2635,1369714476778483712,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2636,1369700777284038656,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_asks_question,unusable tweet found
2637,1369682961424146432,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2638,1369680346212663296,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2639,1369649460968644608,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2640,1369641732632088320,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2641,1369604166398656512,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2642,1369599837533003520,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2643,1369597662195032064,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2644,1369595764268146688,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2645,1369577901285208064,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2646,1369547503293579264,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2647,1369487000143879936,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2648,1369431050661793536,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2649,1369420514993844224,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2650,1369406215743275008,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2651,1369369590145355520,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2652,1369352034311364608,yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2653,1369309740921200640,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2654,1369286437418512384,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2655,1369275796905488384,yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2656,1369273661086138368,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2657,1369266467447963648,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2658,1369262035742191616,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2659,1369125211103239936,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2660,1369100913294606336,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,Fury as Germany and Italy sit on MILLIONS of unused Covid jabs while EU blocks AstraZeneca vaccine exports https://t.co/q30cM6YgVz
2661,1369046284481486848,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2662,1369013023638249472,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2663,1369001295928033280,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2664,1368992594215206912,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2665,1368989396943462400,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"Survey shows primary care is willing to distribute COVID-19 vaccines widely and equitably @GreenCenterOrg @PCPCC @x4_health  #ophthalmology #covid19
https://t.co/Nf3WMGeRKQ"
2666,1368946623603240704,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2667,1368861708719185920,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2668,1368673526501236736,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2669,1368593034611396608,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"Help a loved one book a COVID-19 vaccine. Starting March 8 seniors 90+ and Aboriginal Peoples 65+ are eligible. For more info visit: https://t.co/xHblSM6jHJ

https://t.co/jJMe4OCyaV"
2670,1368539308999634688,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2671,1368421871486701568,yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2672,1368383829421924352,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2673,1368202238708039680,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"If you’re aged 56 or over and you haven’t yet had your first COVID-19 jab, you can book it now through the NHS by using the link below 👇

All vaccines in use have been authorised by the MHRA which has some of the highest safety standards in the world.

https://t.co/IQTeRxsQ7s"
2674,1368193407538126848,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2675,1367815922417811456,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"As the NHS vaccination programme moves into its next phase – over 50’s will now be receiving their vaccine invitation. If you have any queries about your allergy and the vaccines, our FAQ’s page has the latest information. https://t.co/8UblteO9Bz

#vaccines #covid19 #allergies https://t.co/f1GbVO3K4y"
2676,1367262798389141504,yes,3_not_sure,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2677,1366540729611259904,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,no_not_interesting,unusable tweet found
2678,1357193442992873472,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,yes_rumor_conspiracy,no_not_interesting,unusable tweet found
2679,1371113892856918016,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2680,1371102194066411520,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,3_not_sure,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2681,1371047750989705216,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,yes_discusses_cure,unusable tweet found
2682,1370945384609026048,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2683,1370943192086933504,no,,,,,no_not_harmful,no_not_interesting,unusable tweet found
2684,1370930313019461632,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2685,1370893958012928000,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2686,1370889280340557824,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,yes_discusses_cure,unusable tweet found
2687,1370840764805230336,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2688,1370837326562201600,yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2689,1370827127461982208,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2690,1370813520519003904,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2691,1368930229931175936,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2692,1370786414493798400,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2693,1370784264376225536,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities,unusable tweet found
2694,1370780443373621248,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2695,1370756529528434688,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"The single-dose J&amp;J COVID-19 vaccine is being administered Sat., March 13, and Sun., March 14 from 9 a.m. to 5 p.m., or until the available number of vaccines run out. Anyone who has already received a dose of either the Moderna or Pfizer vaccine should not visit these sites."
2696,1370731535800934400,yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2697,1370719156455231488,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2698,1370700939150171904,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2699,1370662819926999040,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,yes_discusses_cure,"Antibodies raised by some COVID-19 vaccines are less effective at neutralising new, circulating variants of the novel coronavirus such as the ones first reported in the UK, South Africa and Brazil
https://t.co/fObaxAEoZ4"
2700,1370515647990542336,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2701,1370507510524772352,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2702,1370506135925497856,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"Dentists already have emergency authorization to administer the COVID-19 vaccine. The bill is pushing for them to be able to continue that, and allow dentists to give other shots, such as the flu shot.
https://t.co/XkOEERJkF8"
2703,1370499195963125504,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2704,1370476735146426368,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2705,1370475244134277120,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2706,1370466029340667904,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"CVS is adding 11 locations for COVID-19 vaccines in #Connecticut as early as Sunday, March 14. Locations include #Danbury, #Hartford, #NewHaven, #Norwalk and #Willimantic. https://t.co/IvcdrCDBZ4"
2707,1370457272204333056,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2708,1370457063210508288,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"Several members of the HOF family are partnering with @Centene to increase education and awareness around COVID-19 vaccines. Hall of Famers @AnthonyMunozHOF, @88DrewPearson, @darrellgreen28 and @aeneas35 are helping to deliver messages.

More: https://t.co/4ekcQer9l3 https://t.co/0MINqfbjl4"
2709,1370455812326498304,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2710,1370444577618993152,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2711,1370441678276997120,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,yes_discusses_action_taken,unusable tweet found
2712,1370424323438215168,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2713,1370418644988071936,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,yes_discusses_cure,unusable tweet found
2714,1370374021208895488,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"""I had Covid last April and I do not want to experience it again. I would encourage everyone to have the vaccine.""
 
Be like Salomi, one of our matrons, and get your #CovidVaccine when you're offered it. St George's staff can get their first dose via our drop-in clinic. https://t.co/ILruq8p4m2"
2715,1370346630981947136,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2716,1370330191965327104,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2717,1370250747447803904,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2718,1370250172660207616,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2719,1370246143079157504,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2720,1370234860967653120,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2721,1370219995796487936,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2722,1370205933213782016,yes,3_not_sure,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_calls_for_action,"@kraekerc @BonitaEdu @CassanoraL @axelbroad @RandomSusla @OttawaDaddy @berylrcohen @mariann6668 @danrosenbergnet @amelialibertuc1 @jdouglaslittle @DaddabboM @josanchez65 @jhengstler @noasbobs @ESL_fairy @TLMarkides @mrfusco @mkbtuc @the_dramamama @ZackTeitel @JBradshaw01 @BBFarhadi @PowerLrn @DrLauraPinto @munakadri @JCasaTodd @RamonaMeharg @rolandvo @heidi_allum @sarahsanders33 @CoachJCummings @CarolCampbell4 @Educhatter @Stephen_Hurley @BCGovNews @uhwuhna @Joe_Sheik @MarionMoynihan @miketamasi @DirFisherTVDSB @PaulSydor @fordnation @Sflecce @cristina_CP24 @ETFOeducators @osstf @liberal_party @ASPphysician Dr. Peter Jüni said that although vaccines are effective and Ontario’s rollout has insulated vulnerable people from the chance of death, their deployment would not be fast enough to prevent a third lockdown. “We need firmer restrictions than before.""
https://t.co/Vfm5Dzk1vj"
2723,1370182772623601664,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2724,1370139261534679040,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2725,1370117072336867328,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2726,1370092059407773696,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,no_not_interesting,unusable tweet found
2727,1370086570313797632,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2728,1370057233149624320,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2729,1370056834858561536,yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2730,1370052388653006848,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_discusses_cure,unusable tweet found
2731,1370036545919582208,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2732,1370035630093303808,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"@GegenRechts4 @jaspar @davidmackau Pfizer had more involvement on the vaccine development than just marketing/distribution.

They had started work on it pretty early before BionTech asked in Feb if they could partner. The two had been working together on development of the flu vaccines.

https://t.co/2cdhc2iMJh"
2733,1370025358209159168,yes,3_not_sure,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities,unusable tweet found
2734,1370006975107448832,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"HAPPENING SOON: You’ve heard from him many times amid the pandemic, including in our 12 on 12 Digital Original: Vaccine 101. 

In a few mins, @ashishkjha will answer reporter Q’s on COVID-19 testing, vaccines and more. 

@wpri12 will stream it live here-&gt;https://t.co/aWy22kkJrc"
2735,1369974097560674304,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities,unusable tweet found
2736,1369912999499206656,yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_panic,yes_classified_as_in_question_6,unusable tweet found
2737,1369901108366343936,yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2738,1369882744889737216,yes,5_yes_definitely_contains_false_info,2_no_probably_not_of_interest,5_yes_definitely_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2739,1369813070076211200,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"RT @IdentityVJP: 何を恥ずかしがっているんだ？

ただ一緒に並んで、
写真を撮るだけじゃないか。

今日と言う日を二人の思い出として、
残しておきたいだけさ。

ほら、そこの椅子に座ってくれ。
シャッターを切るぞ？

#IdentityV
#第五人格
#第五キャ…"
2740,1369805591342952448,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2741,1369802574698864640,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2742,1369786168997539840,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2743,1369781779175997440,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2744,1369772803797487616,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2745,1369769698938740736,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,A S Korean man in his 20s cannot even walk after getting AstraZeneca’s Covid-19 vaccine. You must risk your life as you go get Covid-19 vaccines! We need more than 10 yrs to “ensure safety and efficacy of vaccines!” https://t.co/s6jFK4xGOv
2746,1369761233705050112,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2747,1369752944204275712,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,yes_blame_authorities,unusable tweet found
2748,1369689767164665856,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2749,1369687587988910080,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities,unusable tweet found
2750,1369680461056733184,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2751,1369656921456836608,yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"The Johnson &amp; Johnson vaccine works a little differently than the mRNA vaccines – and it only requires one dose. Get the facts about this latest vaccine from our experts:
https://t.co/Utp010T27r"
